2011,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Communications,Expenditure:Communications,1500
2012,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Communications,Expenditure:Communications,1500
2013,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Communications,Expenditure:Communications,1500
2009,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,6372
2010,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,6660
2011,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,14450
2012,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,14500
2013,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,14500
2009,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Employee Services,Expenditure:Employee Services,390995
2010,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Employee Services,Expenditure:Employee Services,501295
2011,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Employee Services,Expenditure:Employee Services,526400
2012,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Employee Services,Expenditure:Employee Services,590713
2013,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Employee Services,Expenditure:Employee Services,614197
2009,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Membership & Dues,Expenditure:Membership & Dues,100
2010,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Membership & Dues,Expenditure:Membership & Dues,0
2011,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Membership & Dues,Expenditure:Membership & Dues,150
2012,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Membership & Dues,Expenditure:Membership & Dues,100
2013,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Membership & Dues,Expenditure:Membership & Dues,100
2009,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,175
2010,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,29
2011,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,800
2012,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,800
2013,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,800
2009,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Professional Services,Expenditure:Professional Services,445
2010,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Professional Services,Expenditure:Professional Services,352
2011,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Professional Services,Expenditure:Professional Services,1300
2012,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Professional Services,Expenditure:Professional Services,1300
2013,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Professional Services,Expenditure:Professional Services,1300
2009,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,9683
2010,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,6701
2011,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,12900
2012,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,12900
2013,General Government,Emergency Medical Services Fund,General Government:Emergency Medical Services Fund,Fire Department,Emergency Medical Svcs Division,Fire Department:Emergency Medical Svcs Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,12900
2009,General Government,General Fund,General Government:General Fund,Administration Department,CalGRIP Grant Gang Reduction,Administration Department:CalGRIP Grant Gang Reduction,Expense,Employee Services,Expenditure:Employee Services,0
2010,General Government,General Fund,General Government:General Fund,Administration Department,CalGRIP Grant Gang Reduction,Administration Department:CalGRIP Grant Gang Reduction,Expense,Employee Services,Expenditure:Employee Services,32711
2011,General Government,General Fund,General Government:General Fund,Administration Department,CalGRIP Grant Gang Reduction,Administration Department:CalGRIP Grant Gang Reduction,Expense,Employee Services,Expenditure:Employee Services,0
2012,General Government,General Fund,General Government:General Fund,Administration Department,CalGRIP Grant Gang Reduction,Administration Department:CalGRIP Grant Gang Reduction,Expense,Employee Services,Expenditure:Employee Services,0
2013,General Government,General Fund,General Government:General Fund,Administration Department,CalGRIP Grant Gang Reduction,Administration Department:CalGRIP Grant Gang Reduction,Expense,Employee Services,Expenditure:Employee Services,0
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Advertising,Expenditure:Advertising,8507
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Advertising,Expenditure:Advertising,6733
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Advertising,Expenditure:Advertising,7500
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Advertising,Expenditure:Advertising,7500
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Advertising,Expenditure:Advertising,7500
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Capital Outlay,Expenditure:Capital Outlay,2594
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Capital Outlay,Expenditure:Capital Outlay,723
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Capital Outlay,Expenditure:Capital Outlay,0
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Capital Outlay,Expenditure:Capital Outlay,0
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Capital Outlay,Expenditure:Capital Outlay,0
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Communications,Expenditure:Communications,919
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Communications,Expenditure:Communications,876
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Communications,Expenditure:Communications,1000
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Communications,Expenditure:Communications,1000
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Communications,Expenditure:Communications,1000
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,578
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,0
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,600
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,600
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,600
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Employee Services,Expenditure:Employee Services,215152
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Employee Services,Expenditure:Employee Services,223387
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Employee Services,Expenditure:Employee Services,213100
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Employee Services,Expenditure:Employee Services,194676
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Employee Services,Expenditure:Employee Services,205753
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Membership & Dues,Expenditure:Membership & Dues,365
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Membership & Dues,Expenditure:Membership & Dues,240
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Membership & Dues,Expenditure:Membership & Dues,500
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Membership & Dues,Expenditure:Membership & Dues,500
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Membership & Dues,Expenditure:Membership & Dues,500
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,3472
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,2695
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,2000
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,2500
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,2500
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Professional Services,Expenditure:Professional Services,13874
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Professional Services,Expenditure:Professional Services,11961
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Professional Services,Expenditure:Professional Services,17700
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Professional Services,Expenditure:Professional Services,17800
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Professional Services,Expenditure:Professional Services,17800
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Special Dept Supplies,Expenditure:Special Dept Supplies,534
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Special Dept Supplies,Expenditure:Special Dept Supplies,0
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Special Dept Supplies,Expenditure:Special Dept Supplies,2000
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Special Dept Supplies,Expenditure:Special Dept Supplies,2000
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Special Dept Supplies,Expenditure:Special Dept Supplies,2000
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,0
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,1093
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,2600
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,2000
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Clerk Division,Administration Department:City Clerk Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,2000
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Communications,Expenditure:Communications,772
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Communications,Expenditure:Communications,817
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Communications,Expenditure:Communications,1700
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Communications,Expenditure:Communications,1700
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Communications,Expenditure:Communications,1700
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Employee Services,Expenditure:Employee Services,356851
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Employee Services,Expenditure:Employee Services,381200
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Employee Services,Expenditure:Employee Services,442600
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Employee Services,Expenditure:Employee Services,570881
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Employee Services,Expenditure:Employee Services,586796
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,2549
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,1738
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,2500
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,2500
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,2500
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Special Dept Supplies,Expenditure:Special Dept Supplies,193
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Special Dept Supplies,Expenditure:Special Dept Supplies,254
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Special Dept Supplies,Expenditure:Special Dept Supplies,500
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Special Dept Supplies,Expenditure:Special Dept Supplies,500
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Special Dept Supplies,Expenditure:Special Dept Supplies,500
2009,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,4411
2010,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,2989
2011,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,0
2012,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,0
2013,General Government,General Fund,General Government:General Fund,Administration Department,City Manager`s Office Division,Administration Department:City Manager`s Office Division,Expense,Training/Conferences/Meetings,Expenditure:Training/Conferences/Meetings,0
2009,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Communications,Expenditure:Communications,0
2010,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Communications,Expenditure:Communications,0
2011,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Communications,Expenditure:Communications,5000
2012,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Communications,Expenditure:Communications,5000
2013,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Communications,Expenditure:Communications,5000
2009,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,0
2010,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,0
2011,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,800
2012,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,800
2013,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Contract Maintenance Services,Expenditure:Contract Maintenance Services,800
2009,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Employee Services,Expenditure:Employee Services,0
2010,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Employee Services,Expenditure:Employee Services,0
2011,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Employee Services,Expenditure:Employee Services,228500
2012,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Employee Services,Expenditure:Employee Services,218578
2013,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Employee Services,Expenditure:Employee Services,232460
2009,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Membership & Dues,Expenditure:Membership & Dues,0
2010,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Membership & Dues,Expenditure:Membership & Dues,0
2011,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Membership & Dues,Expenditure:Membership & Dues,600
2012,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Membership & Dues,Expenditure:Membership & Dues,600
2013,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Membership & Dues,Expenditure:Membership & Dues,600
2009,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,0
2010,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,0
2011,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,4000
2012,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,4000
2013,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Office Supplies & Materials,Expenditure:Office Supplies & Materials,4000
2009,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Outside Services,Expenditure:Outside Services,0
2010,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Outside Services,Expenditure:Outside Services,0
2011,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Outside Services,Expenditure:Outside Services,5000
2012,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Outside Services,Expenditure:Outside Services,5000
2013,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Outside Services,Expenditure:Outside Services,5000
2009,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Professional Services,Expenditure:Professional Services,0
2010,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Professional Services,Expenditure:Professional Services,0
2011,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Professional Services,Expenditure:Professional Services,15000
2012,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Professional Services,Expenditure:Professional Services,15000
2013,General Government,General Fund,General Government:General Fund,Administration Department,Community Safety Division,Administration Department:Community Safety Division,Expense,Professional Services,Expenditure:Professional Services,15000
