2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Expense,Supplies & Materials,Expense:Supplies & Materials,15435.27
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Expense,Supplies & Materials,Expense:Supplies & Materials,14171.96
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Expense,Supplies & Materials,Expense:Supplies & Materials,17344.41
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Expense,Supplies & Materials,Expense:Supplies & Materials,22470
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Expense,Supplies & Materials,Expense:Supplies & Materials,1640
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Revenue,Charges for Services,Revenue:Charges for Services,0
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Revenue,Charges for Services,Revenue:Charges for Services,9.96
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Revenue,Charges for Services,Revenue:Charges for Services,0
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Revenue,Charges for Services,Revenue:Charges for Services,0
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Revenue,Charges for Services,Revenue:Charges for Services,0
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Revenue,Other Revenue,Revenue:Other Revenue,2688
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Revenue,Other Revenue,Revenue:Other Revenue,1764
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Revenue,Other Revenue,Revenue:Other Revenue,1680
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Revenue,Other Revenue,Revenue:Other Revenue,0
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Accounting,Administrative Services:Accounting,Revenue,Other Revenue,Revenue:Other Revenue,0
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Allocated Charges,Expense:Allocated Charges,59003.88
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Allocated Charges,Expense:Allocated Charges,289216.97
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Allocated Charges,Expense:Allocated Charges,547477.62
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Allocated Charges,Expense:Allocated Charges,655832.58
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Allocated Charges,Expense:Allocated Charges,499133
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Contract Services,Expense:Contract Services,127687.71
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Contract Services,Expense:Contract Services,-21719.87
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Contract Services,Expense:Contract Services,35197.84
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Contract Services,Expense:Contract Services,54500
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Contract Services,Expense:Contract Services,53300
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,General Expense,Expense:General Expense,6039.09
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,General Expense,Expense:General Expense,5061.53
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,General Expense,Expense:General Expense,3827.49
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,General Expense,Expense:General Expense,21220
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,General Expense,Expense:General Expense,21220
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Salaries & Benefits,Expense:Salaries & Benefits,279932.97
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Salaries & Benefits,Expense:Salaries & Benefits,292882.12
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Salaries & Benefits,Expense:Salaries & Benefits,230054.13
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Salaries & Benefits,Expense:Salaries & Benefits,155484.74
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Salaries & Benefits,Expense:Salaries & Benefits,357546.62
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Supplies & Materials,Expense:Supplies & Materials,538.96
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Supplies & Materials,Expense:Supplies & Materials,1294.95
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Supplies & Materials,Expense:Supplies & Materials,2891.42
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Supplies & Materials,Expense:Supplies & Materials,2150
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Expense,Supplies & Materials,Expense:Supplies & Materials,22980
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Revenue,Charges to Other Funds,Revenue:Charges to Other Funds,3857301.78
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Revenue,Charges to Other Funds,Revenue:Charges to Other Funds,3210859.47
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Revenue,Charges to Other Funds,Revenue:Charges to Other Funds,2982205.72
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Revenue,Charges to Other Funds,Revenue:Charges to Other Funds,3240540.37
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Revenue,Charges to Other Funds,Revenue:Charges to Other Funds,3688787.29
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Revenue,Other Revenue,Revenue:Other Revenue,24.8
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Revenue,Other Revenue,Revenue:Other Revenue,0
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Revenue,Other Revenue,Revenue:Other Revenue,0
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Revenue,Other Revenue,Revenue:Other Revenue,0
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Administration,Administrative Services:Administration,Revenue,Other Revenue,Revenue:Other Revenue,0
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Allocated Charges,Expense:Allocated Charges,15073.3
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Allocated Charges,Expense:Allocated Charges,11654.96
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Allocated Charges,Expense:Allocated Charges,12041.09
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Allocated Charges,Expense:Allocated Charges,0
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Allocated Charges,Expense:Allocated Charges,15785
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Contract Services,Expense:Contract Services,18682.26
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Contract Services,Expense:Contract Services,17431.25
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Contract Services,Expense:Contract Services,22686.25
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Contract Services,Expense:Contract Services,18000
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Contract Services,Expense:Contract Services,44300
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,0
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,0
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,0
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,500
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,500
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,General Expense,Expense:General Expense,506.12
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,General Expense,Expense:General Expense,1085
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,General Expense,Expense:General Expense,181.94
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,General Expense,Expense:General Expense,2600
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,General Expense,Expense:General Expense,2800
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Salaries & Benefits,Expense:Salaries & Benefits,999237.65
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Salaries & Benefits,Expense:Salaries & Benefits,849154.84
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Salaries & Benefits,Expense:Salaries & Benefits,717688.81
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Salaries & Benefits,Expense:Salaries & Benefits,813921.56
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Salaries & Benefits,Expense:Salaries & Benefits,1111142.88
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Supplies & Materials,Expense:Supplies & Materials,0
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Supplies & Materials,Expense:Supplies & Materials,0
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Supplies & Materials,Expense:Supplies & Materials,25.3
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Supplies & Materials,Expense:Supplies & Materials,1600
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Expense,Supplies & Materials,Expense:Supplies & Materials,6200
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Revenue,Charges for Services,Revenue:Charges for Services,20
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Revenue,Charges for Services,Revenue:Charges for Services,160
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Revenue,Charges for Services,Revenue:Charges for Services,26
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Revenue,Charges for Services,Revenue:Charges for Services,0
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Budget,Administrative Services:Budget,Revenue,Charges for Services,Revenue:Charges for Services,0
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Allocated Charges,Expense:Allocated Charges,36095.68
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Allocated Charges,Expense:Allocated Charges,31607.65
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Allocated Charges,Expense:Allocated Charges,40480.87
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Allocated Charges,Expense:Allocated Charges,39305
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Allocated Charges,Expense:Allocated Charges,63493
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Contract Services,Expense:Contract Services,1525
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Contract Services,Expense:Contract Services,2066.76
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Contract Services,Expense:Contract Services,0
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Contract Services,Expense:Contract Services,2800
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Contract Services,Expense:Contract Services,2800
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,2485.11
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,1803.16
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,0
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,1000
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,1000
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,General Expense,Expense:General Expense,6106.8
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,General Expense,Expense:General Expense,4838.42
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,General Expense,Expense:General Expense,6251.4
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,General Expense,Expense:General Expense,8212
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,General Expense,Expense:General Expense,8212
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Salaries & Benefits,Expense:Salaries & Benefits,1289629.46
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Salaries & Benefits,Expense:Salaries & Benefits,1202712.47
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Salaries & Benefits,Expense:Salaries & Benefits,1062366.58
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Salaries & Benefits,Expense:Salaries & Benefits,1017837.91
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Salaries & Benefits,Expense:Salaries & Benefits,1128701.09
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Supplies & Materials,Expense:Supplies & Materials,9444.37
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Supplies & Materials,Expense:Supplies & Materials,6643.31
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Supplies & Materials,Expense:Supplies & Materials,8669.95
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Supplies & Materials,Expense:Supplies & Materials,7313
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Expense,Supplies & Materials,Expense:Supplies & Materials,7313
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Revenue,Other Revenue,Revenue:Other Revenue,19401.63
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Revenue,Other Revenue,Revenue:Other Revenue,23906.1
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Revenue,Other Revenue,Revenue:Other Revenue,11954.5
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Revenue,Other Revenue,Revenue:Other Revenue,6000
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Purchasing,Administrative Services:Purchasing,Revenue,Other Revenue,Revenue:Other Revenue,10000
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Allocated Charges,Expense:Allocated Charges,215.68
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Allocated Charges,Expense:Allocated Charges,627.51
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Allocated Charges,Expense:Allocated Charges,272.7
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Allocated Charges,Expense:Allocated Charges,0
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Allocated Charges,Expense:Allocated Charges,3293
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Contract Services,Expense:Contract Services,49459.44
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Contract Services,Expense:Contract Services,44373.41
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Contract Services,Expense:Contract Services,25366.12
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Contract Services,Expense:Contract Services,45560
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Contract Services,Expense:Contract Services,45560
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,0
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,1415904.59
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,0
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,0
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Facilities & Equip Purchases,Expense:Facilities & Equip Purchases,0
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,General Expense,Expense:General Expense,20577.96
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,General Expense,Expense:General Expense,33353.77
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,General Expense,Expense:General Expense,32357.5
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,General Expense,Expense:General Expense,62878
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,General Expense,Expense:General Expense,62878
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Rents & Leases,Expense:Rents & Leases,11153
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Rents & Leases,Expense:Rents & Leases,11153
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Rents & Leases,Expense:Rents & Leases,11153
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Rents & Leases,Expense:Rents & Leases,11153
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Rents & Leases,Expense:Rents & Leases,11153
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Salaries & Benefits,Expense:Salaries & Benefits,497218.19
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Salaries & Benefits,Expense:Salaries & Benefits,448125.92
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Salaries & Benefits,Expense:Salaries & Benefits,467355.36
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Salaries & Benefits,Expense:Salaries & Benefits,479514.11
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Salaries & Benefits,Expense:Salaries & Benefits,403047.69
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Supplies & Materials,Expense:Supplies & Materials,210.94
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Supplies & Materials,Expense:Supplies & Materials,93.92
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Supplies & Materials,Expense:Supplies & Materials,274.78
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Supplies & Materials,Expense:Supplies & Materials,606
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Expense,Supplies & Materials,Expense:Supplies & Materials,606
2009,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Revenue,Charges for Services,Revenue:Charges for Services,1335
2010,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Revenue,Charges for Services,Revenue:Charges for Services,5070
2011,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Revenue,Charges for Services,Revenue:Charges for Services,20120
2012,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Revenue,Charges for Services,Revenue:Charges for Services,2400
2013,General Funds,General Fund,General Funds:General Fund,Administrative Services,Real Estate,Administrative Services:Real Estate,Revenue,Charges for Services,Revenue:Charges for Services,2400
